"FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"1","Inland water","2005","197","Saint Pierre and Miquelon","1",""
"1","Inland water","2005","643000375","Saint Martin (French part)","0.1",""
"1","Inland water","2005","10","Rwanda","167",""
"1","Inland water","2005","166","Russian Federation","71685",""
"1","Inland water","2005","18","Saint Helena","0",""
"1","Inland water","2005","25","Réunion","1",""
"1","Inland water","2005","106","Republic of Korea","53",""
"1","Inland water","2005","96","Qatar","0",""
"1","Inland water","2005","152","Romania","841",""
"1","Inland water","2005","165","Republic of Moldova","97",""
"1","Inland water","2005","7661984","Pitcairn","0",""
"1","Inland water","2005","150","Poland","636",""
"1","Inland water","2005","141","Portugal","144",""
"1","Inland water","2005","7665786","Puerto Rico","8",""
"1","Inland water","2005","118","Papua New Guinea","998",""
"1","Inland water","2005","211","Paraguay","945",""
"1","Inland water","2005","212","Peru","522",""
"1","Inland water","2005","84","Philippines","183",""
"1","Inland water","2005","95","Oman","0",""
"1","Inland water","2005","36","Pakistan","2522",""
"1","Inland water","2005","5294032","Palau","0",""
"1","Inland water","2005","178","Panama","109",""
"1","Inland water","2005","643000372","Norfolk Island","0",""
"1","Inland water","2005","5293394","Northern Mariana Islands","0",""
"1","Inland water","2005","126","Norway","1953",""
"1","Inland water","2005","6008","Occupied Palestinian Territory","19",""
"1","Inland water","2005","72","Djibouti","2",""
"1","Inland water","2005","132","Denmark","66",""
"1","Inland water","2005","187","Dominican Republic","35",""
"1","Inland water","2005","186","Dominica","0",""
"1","Inland water","2005","53","Egypt","600",""
"1","Inland water","2005","208","Ecuador","672",""
"1","Inland water","2005","8","Equatorial Guinea","0",""
"1","Inland water","2005","173","El Salvador","32",""
"1","Inland water","2005","159","Estonia","284",""
"1","Inland water","2005","62","Eritrea","1660",""
"1","Inland water","2005","642354614","Faeroe Islands","0",""
"1","Inland water","2005","60","Ethiopia","799",""
"1","Inland water","2005","111","Fiji","0",""
"1","Inland water","2005","7653870","Falkland Islands","0",""
"1","Inland water","2005","133","France","140",""
"1","Inland water","2005","125","Finland","3433",""
"1","Inland water","2005","209","French Guiana","176",""
"1","Inland water","2005","112","French Polynesia","34",""
"1","Inland water","2005","9","Gabon","1000",""
"1","Inland water","2005","66","Gambia","130",""
"1","Inland water","2005","160","Georgia","21",""
"1","Inland water","2005","134","Germany","828",""
"1","Inland water","2005","76","Ghana","1100",""
"1","Inland water","2005","7655146","Gibraltar","0",""
"1","Inland water","2005","135","Greece","306",""
"1","Inland water","2005","4103","Greenland","0",""
"1","Inland water","2005","188","Grenada","0",""
"1","Inland water","2005","189","Guadeloupe","1.9",""
"1","Inland water","2005","113","Guam","0",""
"1","Inland water","2005","174","Guatemala","46",""
"1","Inland water","2005","643000370","Guernsey","0",""
"1","Inland water","2005","77","Guinea","14",""
"1","Inland water","2005","7657948","Holy See","0",""
"1","Inland water","2005","190","Haiti","19",""
"1","Inland water","2005","210","Guyana","1812",""
"1","Inland water","2005","67","Guinea-Bissau","800",""
"1","Inland water","2005","33","India","31407",""
"1","Inland water","2005","127","Iceland","275",""
"1","Inland water","2005","149","Hungary","342",""
"1","Inland water","2005","175","Honduras","20",""
"1","Inland water","2005","136","Ireland","138",""
"1","Inland water","2005","90","Iraq","95",""
"1","Inland water","2005","89","Iran (Islamic Republic of)","11660",""
"1","Inland water","2005","82","Indonesia","9300",""
"1","Inland water","2005","191","Jamaica","16",""
"1","Inland water","2005","137","Italy","723",""
"1","Inland water","2005","91","Israel","43",""
"1","Inland water","2005","7655849","Isle of Man","0.103",""
"1","Inland water","2005","92","Jordan","54",""
"1","Inland water","2005","161","Kazakhstan","2520",""
"1","Inland water","2005","103","Japan","1341",""
"1","Inland water","2005","643000371","Jersey","0.1",""
"1","Inland water","2005","93","Kuwait","0",""
"1","Inland water","2005","162","Kyrgyzstan","810",""
"1","Inland water","2005","73","Kenya","1123",""
"1","Inland water","2005","114","Kiribati","0",""
"1","Inland water","2005","94","Lebanon","17",""
"1","Inland water","2005","27","Lesotho","0",""
"1","Inland water","2005","39","Lao People's Democratic Republic","600",""
"1","Inland water","2005","163","Latvia","230",""
"1","Inland water","2005","138","Liechtenstein","0",""
"1","Inland water","2005","164","Lithuania","262",""
"1","Inland water","2005","78","Liberia","1505",""
"1","Inland water","2005","58","Libyan Arab Jamahiriya","0",""
"1","Inland water","2000","4922016","Wallis and Futuna Islands","0",""
"1","Inland water","2000","79","Viet Nam","1924",""
"1","Inland water","2000","101","Yemen","0",""
"1","Inland water","2000","4054","Western Sahara","0",""
"1","Inland water","2000","170","Uzbekistan","2200",""
"1","Inland water","2000","217","Uruguay","120",""
"1","Inland water","2000","214","Venezuela (Bolivarian Republic of)","3000",""
"1","Inland water","2000","122","Vanuatu","0",""
"1","Inland water","2005","109","American Samoa","0",""
"1","Inland water","2005","45","Algeria","0",""
"1","Inland water","2005","13","Angola","0",""
"1","Inland water","2005","80","Andorra","0",""
"1","Inland water","2000","21","Zimbabwe","391",""
"1","Inland water","2000","20","Zambia","922",""
"1","Inland water","2005","144","Albania","135",""
"1","Inland water","2005","86","Afghanistan","0",""
"1","Inland water","2005","7656243","Aruba","0",""
"1","Inland water","2005","123","Australia","5892",""
"1","Inland water","2005","129","Austria","142",""
"1","Inland water","2005","157","Azerbaijan","397",""
"1","Inland water","2005","7656221","Anguilla","0",""
"1","Inland water","2005","179","Antigua and Barbuda","0",""
"1","Inland water","2005","215","Argentina","4371",""
"1","Inland water","2005","156","Armenia","160",""
"1","Inland water","2005","158","Belarus","12",""
"1","Inland water","2005","130","Belgium","25",""
"1","Inland water","2005","171","Belize","16",""
"1","Inland water","2005","55","Benin","200",""
"1","Inland water","2005","180","Bahamas","387",""
"1","Inland water","2005","87","Bahrain","0",""
"1","Inland water","2005","31","Bangladesh","1383",""
"1","Inland water","2005","181","Barbados","0",""
"1","Inland water","2005","81","Brunei Darussalam","50",""
"1","Inland water","2005","183","British Virgin Islands","0",""
"1","Inland water","2005","206","Brazil","18975",""
"1","Inland water","2005","14","Botswana","1500",""
"1","Inland water","2005","145","Bosnia and Herzegovina","1",""
"1","Inland water","2005","205","Bolivia (plurinational state of)","1420",""
"1","Inland water","2005","32","Bhutan","0",""
"1","Inland water","2005","182","Bermuda","0",""
"1","Inland water","2005","184","Cayman Islands","0.4",""
"1","Inland water","2005","64","Cape Verde","0",""
"1","Inland water","2005","203","Canada","89116",""
"1","Inland water","2005","5","Cameroon","273",""
"1","Inland water","2005","38","Cambodia","452",""
"1","Inland water","2005","4","Burundi","215",""
"1","Inland water","2005","63","Burkina Faso","40",""
"1","Inland water","2005","146","Bulgaria","236",""
"1","Inland water","2005","7","Congo","50",""
"1","Inland water","2005","110","Cook Islands","0",""
"1","Inland water","2005","207","Colombia","3225",""
"1","Inland water","2005","22","Comoros","0",""
"1","Inland water","2005","216","Chile","783",""
"1","Inland water","2005","102","China","17470",""
"1","Inland water","2005","6","Central African Republic","0",""
"1","Inland water","2005","65","Chad","2480",""
"1","Inland water","2005","105","Democratic People's Republic of Korea","13",""
"1","Inland water","2005","12","Democratic Republic of the Congo","7781",""
"1","Inland water","2005","148","Czech Republic","161",""
"1","Inland water","2005","75","Côte d'Ivoire","446",""
"1","Inland water","2005","185","Cuba","104",""
"1","Inland water","2005","88","Cyprus","1",""
"1","Inland water","2005","172","Costa Rica","4",""
"1","Inland water","2005","147","Croatia","62",""
"1","Inland water","2000","106","Republic of Korea","53",""
"1","Inland water","2000","165","Republic of Moldova","96",""
"1","Inland water","2000","152","Romania","841",""
"1","Inland water","2000","166","Russian Federation","71690",""
"1","Inland water","2000","10","Rwanda","167",""
"1","Inland water","2000","25","Réunion","1",""
"1","Inland water","2000","18","Saint Helena","0",""
"1","Inland water","2000","195","Saint Kitts and Nevis","0",""
"1","Inland water","2000","211","Paraguay","945",""
"1","Inland water","2000","212","Peru","522",""
"1","Inland water","2000","84","Philippines","183",""
"1","Inland water","2000","7661984","Pitcairn","0",""
"1","Inland water","2000","150","Poland","833",""
"1","Inland water","2000","141","Portugal","126",""
"1","Inland water","2000","7665786","Puerto Rico","8",""
"1","Inland water","2000","96","Qatar","0",""
"1","Inland water","2000","71","Senegal","419",""
"1","Inland water","2000","97","Saudi Arabia","0",""
"1","Inland water","2000","26","Seychelles","0",""
"1","Inland water","2000","155","Serbia","90",""
"1","Inland water","2000","85","Singapore","1",""
"1","Inland water","2000","2","Sierra Leone","12",""
"1","Inland water","2000","154","Slovenia","13",""
"1","Inland water","2000","153","Slovakia","93",""
"1","Inland water","2000","643000375","Saint Martin (French part)","0.1",""
"1","Inland water","2000","196","Saint Lucia","1",""
"1","Inland water","2000","198","Saint Vincent and the Grenadines","0",""
"1","Inland water","2000","197","Saint Pierre and Miquelon","1",""
"1","Inland water","2000","119","Samoa","1",""
"1","Inland water","2000","643000373","Saint-Barthélemy","0",""
"1","Inland water","2000","11","Sao Tome and Principe","0",""
"1","Inland water","2000","7655310","San Marino","0",""
"1","Inland water","2000","142","Switzerland","128",""
"1","Inland water","2000","98","Syrian Arab Republic","140",""
"1","Inland water","2000","29","Swaziland","16",""
"1","Inland water","2000","128","Sweden","3996",""
"1","Inland water","2000","151","The former Yugoslav Republic of Macedonia","28",""
"1","Inland water","2000","7655420","Timor-Leste","0",""
"1","Inland water","2000","167","Tajikistan","259",""
"1","Inland water","2000","41","Thailand","223",""
"1","Inland water","2000","28","South Africa","462",""
"1","Inland water","2000","50","Spain","618",""
"1","Inland water","2000","120","Solomon Islands","91",""
"1","Inland water","2000","46","Somalia","1032",""
"1","Inland water","2000","213","Suriname","727",""
"1","Inland water","2000","643000374","Svalbard and Jan Mayen Islands","40",""
"1","Inland water","2000","37","Sri Lanka","98",""
"1","Inland water","2000","74","Sudan","12981",""
"1","Inland water","2000","100","United Arab Emirates","0",""
"1","Inland water","2000","169","Ukraine","2420",""
"1","Inland water","2000","56","Uganda","4394",""
"1","Inland water","2000","4921972","Tuvalu","0",""
"1","Inland water","2000","200","United States of America","47011",""
"1","Inland water","2000","202","United States Virgin Islands","0",""
"1","Inland water","2000","19","United Republic of Tanzania","6150",""
"1","Inland water","2000","143","United Kingdom","167",""
"1","Inland water","2000","199","Trinidad and Tobago","0",""
"1","Inland water","2000","121","Tonga","3",""
"1","Inland water","2000","642354615","Tokelau","0",""
"1","Inland water","2000","3","Togo","240",""
"1","Inland water","2000","7665808","Turks and Caicos Islands","0",""
"1","Inland water","2000","168","Turkmenistan","1817",""
"1","Inland water","2000","99","Turkey","1393",""
"1","Inland water","2000","54","Tunisia","825",""
"1","Inland water","2000","114","Kiribati","0",""
"1","Inland water","2000","93","Kuwait","0",""
"1","Inland water","2000","162","Kyrgyzstan","810",""
"1","Inland water","2000","39","Lao People's Democratic Republic","600",""
"1","Inland water","2000","643000371","Jersey","0.1",""
"1","Inland water","2000","92","Jordan","54",""
"1","Inland water","2000","161","Kazakhstan","2520",""
"1","Inland water","2000","73","Kenya","1123",""
"1","Inland water","2000","91","Israel","43",""
"1","Inland water","2000","137","Italy","723",""
"1","Inland water","2000","191","Jamaica","16",""
"1","Inland water","2000","103","Japan","1330",""
"1","Inland water","2000","89","Iran (Islamic Republic of)","11660",""
"1","Inland water","2000","90","Iraq","95",""
"1","Inland water","2000","136","Ireland","138",""
"1","Inland water","2000","7655849","Isle of Man","0.103",""
"1","Inland water","2000","139","Malta","0",""
"1","Inland water","2000","68","Mali","2000",""
"1","Inland water","2000","192","Martinique","4",""
