"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"1","Other wooded land","4","Carbon in living biomass","1990","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","126","Norway","16",""
"1","Other wooded land","4","Carbon in living biomass","1990","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","176","Mexico","234",""
"1","Other wooded land","4","Carbon in living biomass","1990","107","Mongolia","8.91",""
"1","Other wooded land","4","Carbon in living biomass","1990","7655168","Monaco","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","16","Mozambique","934",""
"1","Other wooded land","4","Carbon in living biomass","1990","57","Morocco","0.06",""
"1","Other wooded land","4","Carbon in living biomass","1990","5293372","Nauru","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","17","Namibia","147.06",""
"1","Other wooded land","4","Carbon in living biomass","1990","97","Saudi Arabia","4.03",""
"1","Other wooded land","4","Carbon in living biomass","1990","71","Senegal","25",""
"1","Other wooded land","4","Carbon in living biomass","1990","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","7655310","San Marino","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","196","Saint Lucia","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","10","Rwanda","4.324",""
"1","Other wooded land","4","Carbon in living biomass","1990","25","R?union","0.8",""
"1","Other wooded land","4","Carbon in living biomass","1990","165","Republic of Moldova","1.54",""
"1","Other wooded land","4","Carbon in living biomass","1990","166","Russian Federation","335",""
"1","Other wooded land","4","Carbon in living biomass","1990","150","Poland","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","106","Republic of Korea","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","118","Papua New Guinea","151.2",""
"1","Other wooded land","4","Carbon in living biomass","1990","84","Philippines","55.85",""
"1","Other wooded land","4","Carbon in living biomass","1990","5294032","Palau","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","178","Panama","31.3",""
"1","Other wooded land","4","Carbon in living biomass","1990","4921972","Tuvalu","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","54","Tunisia","0.5",""
"1","Other wooded land","4","Carbon in living biomass","1990","199","Trinidad and Tobago","2.94",""
"1","Other wooded land","4","Carbon in living biomass","1990","121","Tonga","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","642354615","Tokelau","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","7655420","Timor-Leste","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","167","Tajikistan","0.42",""
"1","Other wooded land","4","Carbon in living biomass","1990","128","Sweden","9.2",""
"1","Other wooded land","4","Carbon in living biomass","1990","29","Swaziland","2.1",""
"1","Other wooded land","4","Carbon in living biomass","1990","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","74","Sudan","665",""
"1","Other wooded land","4","Carbon in living biomass","1990","28","South Africa","990.8",""
"1","Other wooded land","4","Carbon in living biomass","1990","154","Slovenia","1.1",""
"1","Other wooded land","4","Carbon in living biomass","1990","85","Singapore","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","2","Sierra Leone","20.55",""
"1","Other wooded land","4","Carbon in living biomass","2000","156","Armenia","1.65",""
"1","Other wooded land","4","Carbon in living biomass","2000","7656243","Aruba","0",""
"1","Other wooded land","4","Carbon in living biomass","2000","182","Bermuda","0",""
"1","Other wooded land","4","Carbon in living biomass","2000","81","Brunei Darussalam","1.19",""
"1","Other wooded land","4","Carbon in living biomass","2000","45","Algeria","5",""
"1","Other wooded land","4","Carbon in living biomass","2000","109","American Samoa","0",""
"1","Other wooded land","4","Carbon in living biomass","2000","7656221","Anguilla","0",""
"1","Other wooded land","4","Carbon in living biomass","2000","215","Argentina","1426",""
"1","Other wooded land","4","Carbon in living biomass","1990","4054","Western Sahara","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","101","Yemen","12.21",""
"1","Other wooded land","4","Carbon in living biomass","1990","20","Zambia","102.87",""
"1","Other wooded land","4","Carbon in living biomass","2000","144","Albania","16.7",""
"1","Other wooded land","4","Carbon in living biomass","1990","56","Uganda","8.2",""
"1","Other wooded land","4","Carbon in living biomass","1990","100","United Arab Emirates","0.097",""
"1","Other wooded land","4","Carbon in living biomass","1990","143","United Kingdom","0",""
"1","Other wooded land","4","Carbon in living biomass","1990","19","United Republic of Tanzania","955",""
"1","Other wooded land","4","Carbon in living biomass","2000","60","Ethiopia","254",""
"1","Other wooded land","4","Carbon in living biomass","2000","159","Estonia","1.849",""
"1","Other wooded land","4","Carbon in living biomass","2000","125","Finland","2.399",""
"1","Other wooded land","4","Carbon in living biomass","2000","7653870","Falkland Islands","0",""
"1","Other wooded land","4","Carbon in living biomass","2000","105","Democratic People's Republic of Korea","0",""
"1","Other wooded land","4","Carbon in living biomass","2000","148","Czech Republic","0",""
"1","Other wooded land","4","Carbon in living biomass","2000","53","Egypt","0.207",""
"1","Other wooded land","4","Carbon in living biomass","2000","132","Denmark","1",""
"1","Other wooded land","4","Carbon in living biomass","2000","7","Congo","557",""
"1","Other wooded land","4","Carbon in living biomass","2000","102","China","393.6",""
"1","Other wooded land","4","Carbon in living biomass","2000","147","Croatia","15.3",""
"1","Other wooded land","4","Carbon in living biomass","2000","110","Cook Islands","0",""
"1","Other wooded land","4","Carbon in living biomass","2000","5","Cameroon","166",""
"1","Other wooded land","4","Carbon in living biomass","2000","63","Burkina Faso","216",""
"1","Other wooded land","4","Carbon in living biomass","2000","65","Chad","227",""
"1","Other wooded land","4","Carbon in living biomass","2000","184","Cayman Islands","0",""
"1","Other wooded land","3","Carbon in litter","2005","196","Saint Lucia","0",""
"1","Other wooded land","3","Carbon in litter","2005","10","Rwanda","0.1281",""
"1","Other wooded land","3","Carbon in litter","2005","106","Republic of Korea","0",""
"1","Other wooded land","3","Carbon in litter","2005","150","Poland","0",""
"1","Other wooded land","3","Carbon in litter","2005","97","Saudi Arabia","2.47",""
"1","Other wooded land","3","Carbon in litter","2005","7655310","San Marino","0",""
"1","Other wooded land","3","Carbon in litter","2005","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","3","Carbon in litter","2005","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","3","Carbon in litter","2005","74","Sudan","110",""
"1","Other wooded land","3","Carbon in litter","2005","154","Slovenia","0.1",""
"1","Other wooded land","3","Carbon in litter","2005","85","Singapore","0",""
"1","Other wooded land","3","Carbon in litter","2005","2","Sierra Leone","0.66",""
"1","Other wooded land","3","Carbon in litter","2005","142","Switzerland","2.16",""
"1","Other wooded land","3","Carbon in litter","2005","128","Sweden","16.2",""
"1","Other wooded land","3","Carbon in litter","2005","29","Swaziland","1",""
"1","Other wooded land","3","Carbon in litter","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","3","Carbon in litter","2005","121","Tonga","0",""
"1","Other wooded land","3","Carbon in litter","2005","199","Trinidad and Tobago","0.17",""
"1","Other wooded land","3","Carbon in litter","2005","7655420","Timor-Leste","0",""
"1","Other wooded land","3","Carbon in litter","2005","642354615","Tokelau","0",""
"1","Other wooded land","3","Carbon in litter","2005","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","3","Carbon in litter","2005","4921972","Tuvalu","0",""
"1","Other wooded land","3","Carbon in litter","2005","54","Tunisia","8.6",""
"1","Other wooded land","3","Carbon in litter","2005","99","Turkey","43.57",""
"1","Other wooded land","3","Carbon in litter","2005","19","United Republic of Tanzania","28",""
"1","Other wooded land","3","Carbon in litter","2005","4054","Western Sahara","0",""
"1","Other wooded land","3","Carbon in litter","2005","56","Uganda","6",""
"1","Other wooded land","3","Carbon in litter","2005","143","United Kingdom","0",""
"1","Other wooded land","3","Carbon in litter","2010","144","Albania","4.1",""
"1","Other wooded land","3","Carbon in litter","2010","109","American Samoa","0",""
"1","Other wooded land","3","Carbon in litter","2005","101","Yemen","2.95",""
"1","Other wooded land","3","Carbon in litter","2005","20","Zambia","12.69",""
"1","Other wooded land","3","Carbon in litter","2010","215","Argentina","172",""
"1","Other wooded land","3","Carbon in litter","2010","7656221","Anguilla","0",""
"1","Other wooded land","3","Carbon in litter","2010","55","Benin","6.07",""
"1","Other wooded land","3","Carbon in litter","2010","7656243","Aruba","0",""
"1","Other wooded land","3","Carbon in litter","2010","81","Brunei Darussalam","0.1",""
"1","Other wooded land","3","Carbon in litter","2010","182","Bermuda","0",""
"1","Other wooded land","3","Carbon in litter","2010","5","Cameroon","27",""
"1","Other wooded land","3","Carbon in litter","2010","63","Burkina Faso","11",""
"1","Other wooded land","3","Carbon in litter","2010","65","Chad","19",""
"1","Other wooded land","3","Carbon in litter","2010","184","Cayman Islands","0",""
"1","Other wooded land","3","Carbon in litter","2010","110","Cook Islands","0",""
"1","Other wooded land","3","Carbon in litter","2010","7","Congo","22",""
"1","Other wooded land","3","Carbon in litter","2010","105","Democratic People's Republic of Korea","0",""
"1","Other wooded land","3","Carbon in litter","2010","148","Czech Republic","0",""
"1","Other wooded land","3","Carbon in litter","2010","60","Ethiopia","94",""
"1","Other wooded land","3","Carbon in litter","2010","132","Denmark","0.6",""
"1","Other wooded land","3","Carbon in litter","2010","7653870","Falkland Islands","0",""
"1","Other wooded land","3","Carbon in litter","2010","125","Finland","12",""
"1","Other wooded land","3","Carbon in litter","2010","209","French Guiana","0",""
"1","Other wooded land","3","Carbon in litter","2010","66","Gambia","0.22",""
"1","Other wooded land","3","Carbon in litter","2010","7655146","Gibraltar","0",""
"1","Other wooded land","3","Carbon in litter","2010","189","Guadeloupe","0",""
"1","Other wooded land","3","Carbon in litter","2010","113","Guam","0",""
"1","Other wooded land","3","Carbon in litter","2010","643000370","Guernsey","0",""
